"SkillName","NormalizedName","NameSource","RootPath","HasSkill","SkillPath","SkillSha256","HasManifest","ManifestPath","ManifestSha256","ManifestValid","ManifestNamePresent","ManifestError","AuditStatus"
"android-developer","android-developer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\android-developer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\android-developer\SKILL.md","3CE7B8E5748D3B8C788633B8B0D874EB9EA87E1813F3270E5B5FB908DD4BB23F","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\android-developer\manifest.json","8931DD35C0B867BA6C12FF0DC00736DF6918DE1A0DBC1E1119B3CB1EF19C9815","True","True","","COMPLETE_CANDIDATE"
"angular-development","angular-development","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\angular-development","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\angular-development\SKILL.md","5A852894CCFF4BAA8F6EADBF0D568A6C058F98094839B471A554824FE246E5E6","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\angular-development\manifest.json","8D71344DDE4A1839DEF74BED699A256C9DE181785C83AA3AF90D972C2E049F37","True","True","","COMPLETE_CANDIDATE"
"annual-operating-planning","annual-operating-planning","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\annual-operating-planning","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\annual-operating-planning\SKILL.md","37AC0687FC62FEC196145B070127096B23A5AD659A91A898A683255230039020","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\annual-operating-planning\manifest.json","1080141F98B4A27BD1429FF2454197A36A858BED85C1E7C6DC301589F9980223","True","True","","COMPLETE_CANDIDATE"
"anomaly-detection-thinking","anomaly-detection-thinking","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anomaly-detection-thinking","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anomaly-detection-thinking\SKILL.md","5A24EAA3221D4C255EDC00A3B53E1DA862EC0ED435FD37573F2257CC2A565C02","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anomaly-detection-thinking\manifest.json","CCBDFA65D1433341F75B281D807F1758B66A875EEE12AA37448AE8B13E8FA7C6","True","True","","COMPLETE_CANDIDATE"
"ansible-automation","ansible-automation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\ansible-automation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\ansible-automation\SKILL.md","437254C79ECD9DFE9863FDDE987C19ED717998FE8C94766C6F1036ABC912B93D","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\ansible-automation\manifest.json","F1C20C90EC171B774EB8ECCA2D67BC78899CCE87F16E94D12BD4D46714A98468","True","True","","COMPLETE_CANDIDATE"
"anthropic-api-integration","anthropic-api-integration","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anthropic-api-integration","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anthropic-api-integration\SKILL.md","B117A28A4B35D99EF5FF7A578C651CA4FC0BC1D6237007D42E77881EFEB7213C","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anthropic-api-integration\manifest.json","64B67C429F38FF479C46EC4F50C38BFB959AE66AA99328E9C40E88E2CF2DA21E","True","True","","COMPLETE_CANDIDATE"
"anti-fragile-builder","anti-fragile-builder","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anti-fragile-builder","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anti-fragile-builder\SKILL.md","B96F29159B002E7A682EF14CF2E1632FD5DEFD0EA73330FF7E73EE9371BE717C","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\anti-fragile-builder\manifest.json","430ED0EC3394E59B96B8D0F8BF0976CA2AA29217C7DB9A51F4EA29E2715C917C","True","True","","COMPLETE_CANDIDATE"
"apache-airflow","apache-airflow","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-airflow","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-airflow\SKILL.md","F9896013C4DAE4013BA254250208554F24CB128B5DE18583414E6C098DA93D35","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-airflow\manifest.json","84A72EBAEFD089A8C086FFC768ECF4DA7449DA6932AEBBCCE381D97DE534F638","True","True","","COMPLETE_CANDIDATE"
"apache-kafka","apache-kafka","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-kafka","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-kafka\SKILL.md","909D257B448919128CC6B2717D977C6E4B2EFFEFEB0426443C544C74994B884D","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-kafka\manifest.json","11AF21623265F9D0B234723D9E7B4E5D679540742B5860F8EB06487B7C2D04D7","True","True","","COMPLETE_CANDIDATE"
"apache-server-configuration","apache-server-configuration","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-server-configuration","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-server-configuration\SKILL.md","195148289DEDE5D6B46364FBFD90316151D364E23635DA34102236BA15DC9612","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-server-configuration\manifest.json","9EDD24A41FEDA60D056AAA7200D39AABEEC9CB98B5DEC9F3183F72244C540D5D","True","True","","COMPLETE_CANDIDATE"
"apache-spark","apache-spark","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-spark","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-spark\SKILL.md","E4017D5EC1DC5CD54AE428D1260117F006AA4F3618E6874D88FBC2FF95233AF5","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\apache-spark\manifest.json","069A22CBB461E3D22978E0E876AC51DBAFE1722715BC7FAE1678127A693D14A4","True","True","","COMPLETE_CANDIDATE"
"approval-readiness-check","approval-readiness-check","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\approval-readiness-check","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\approval-readiness-check\SKILL.md","DCA823F8D9321E9D14C1AC47C74D7A42D769433EEA68692B15F779ECCC5AC631","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\approval-readiness-check\manifest.json","5B80E16E7395441F5A19B6A9117340B9E0847F1FC5B5088068D654E7D360210B","True","True","","COMPLETE_CANDIDATE"
"approval-workflow-design","approval-workflow-design","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\approval-workflow-design","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\approval-workflow-design\SKILL.md","B8DBB1AA652694FEA364151F2692AF53F345BDE067D24840B2222622DF6F3E08","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\approval-workflow-design\manifest.json","F00C3080EBD87E005135BC8109E15E0527C3F55B599949B2D170ED951AA178FF","True","True","","COMPLETE_CANDIDATE"
"architect","architect","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\architect","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\architect\SKILL.md","554F64C0F5C651C23102C25F22E7FACFFE8FEF1EEA5B5D84E0F7BA098B380B8E","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\architect\manifest.json","4424BA14F9DD00735B5222C0E394AA3ECA57142472F33D271FF5DBC1CD3162A1","True","True","","COMPLETE_CANDIDATE"
"architectural-visualizer","architectural-visualizer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\architectural-visualizer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\architectural-visualizer\SKILL.md","FDF4642B8BED47C3B78890FDFA8142F2E91A5A4EB90E08241E147F072747F559","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\architectural-visualizer\manifest.json","3077C4D88550A581D625EABEBE8979D2C1E68DA9FCA64282E63E2F9FF0F1C397","True","True","","COMPLETE_CANDIDATE"
"argument-mapping","argument-mapping","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\argument-mapping","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\argument-mapping\SKILL.md","D23124F7AFB63264F43095B9669DBA413558714EDBF287B2EB253E8FE4076038","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\argument-mapping\manifest.json","953BCB7A23803E95E684F0C1BACA6CC1B1C5F582A5E2FC56747CA00A17E8A96B","True","True","","COMPLETE_CANDIDATE"
"assumption-testing","assumption-testing","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\assumption-testing","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\assumption-testing\SKILL.md","7315A59A68121F4150AA5A261A5ACD373F091D9C5DC9A966400F76909125DD3D","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\assumption-testing\manifest.json","580546556BF12BE12727537A076CA7F0135256C2AC8AA46DD5B66BD179EB5F8F","True","True","","COMPLETE_CANDIDATE"
"asymmetric-bet-maker","asymmetric-bet-maker","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\asymmetric-bet-maker","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\asymmetric-bet-maker\SKILL.md","597B6E39811FFBE7AB3382F1B0C3993D8D375E29D551AB2788D8B2A53235AD00","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\asymmetric-bet-maker\manifest.json","ED5CD6DDAB0643858C98AA8ABD75ACC60AA26BCFB36D332ABAB1AC9B4CDA4F48","True","True","","COMPLETE_CANDIDATE"
"asynchronous-communication","asynchronous-communication","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\asynchronous-communication","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\asynchronous-communication\SKILL.md","E0406A65B627A1CFE371201547BBD512CE1F4D9F158B38F08917F54CA009757F","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\asynchronous-communication\manifest.json","929605FA01CB648B01BBD72FE654A68D6D2A979965279E16D70109313D75AD2B","True","True","","COMPLETE_CANDIDATE"
"attention-control","attention-control","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\attention-control","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\attention-control\SKILL.md","DB791E8C02A6D6DD3D0E9797F19BC2FFE5FA04626F6AE526429C841C755143EC","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\attention-control\manifest.json","48D0463CC9F7CFE04CE4D60EF1D01667D7729B457EE15877190EDF88CC1E9BE6","True","True","","COMPLETE_CANDIDATE"
"attribution-analysis","attribution-analysis","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\attribution-analysis","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\attribution-analysis\SKILL.md","2BFA7985C9CEF3D149AC76EF2865BB94AD5F46890AEF6B42AA1BBE72919495FB","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\attribution-analysis\manifest.json","A260D6FA6616D752C0BF5C2595A9EDF382B8AD2668954DA5826406A45E642449","True","True","","COMPLETE_CANDIDATE"
"audience-adaptation","audience-adaptation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\audience-adaptation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\audience-adaptation\SKILL.md","BFB81A2AD027789B7A15224FEF55CEE7D8B27C947FE90E12FA22E713FC4E7037","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\audience-adaptation\manifest.json","6B77B608BF368932CE27C94AAFC7303796727FE9D2EF4100F7148BF26B6581A7","True","True","","COMPLETE_CANDIDATE"
"autocad-drafting","autocad-drafting","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\autocad-drafting","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\autocad-drafting\SKILL.md","21C1E9641CD9B38408ED27BCF55C84EF2EAE178CB3D75261DDAB68EDAE600CFF","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\autocad-drafting\manifest.json","FCCEC51B6D32DA936C23CA391B749F8F9DCA15B4FD7D303CD01472CC276D9F93","True","True","","COMPLETE_CANDIDATE"
"autolisp-programming","autolisp-programming","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\autolisp-programming","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\autolisp-programming\SKILL.md","A4C806B8D9FB252A61DB6C850172C6709189B8BB00C732BC4A76C85B933B4EE9","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\autolisp-programming\manifest.json","C86481D656CAFBE38E63704FC95E07519FE64A383A7CBFA32E4BE8BCA95AC8A0","True","True","","COMPLETE_CANDIDATE"
"automation-opportunity-identification","automation-opportunity-identification","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\automation-opportunity-identification","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\automation-opportunity-identification\SKILL.md","66E4F1BBE76984101182FC91514BC11A90BD15C012916C2A47AD51903BD8C3ED","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\automation-opportunity-identification\manifest.json","D344962BC5DC91C45B47EE9742CC446090D8FAFBCAF318525B576B37FBA2C615","True","True","","COMPLETE_CANDIDATE"
"aws-cloud-services","aws-cloud-services","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\aws-cloud-services","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\aws-cloud-services\SKILL.md","910F0081109236A38FF89E488E48495838CE026BB3343586D511B45A19F06884","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\aws-cloud-services\manifest.json","4C9BC19A05A43449204BED2CAAD6E6428F2D23A42C2AFCEAD5E982149BF4D0F1","True","True","","COMPLETE_CANDIDATE"
"backend-developer","backend-developer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\backend-developer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\backend-developer\SKILL.md","EF8884EF754E9539885D7A6EA1B6AE88FA11CBC80DDEB7E94A050BEB30E1B114","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\backend-developer\manifest.json","D003271B5464806AAD49CD7FC9526654E95BD26D7816E76B4BA98917BE09C466","True","True","","COMPLETE_CANDIDATE"
"bash-scripting","bash-scripting","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bash-scripting","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bash-scripting\SKILL.md","362FB482F635E2B6586F5A6BB037EE01EB1B9BC9A4D0687C82F350A910016673","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bash-scripting\manifest.json","A82AFAECCCDB0BD8322D98709DF5B1E3326CC82C49454B2F220447B2AFF71B34","True","True","","COMPLETE_CANDIDATE"
"batna-development","batna-development","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\batna-development","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\batna-development\SKILL.md","CA01A3D1215363B3295C09DD5D8F6632725E0EE57C3360708FBB5282D326B864","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\batna-development\manifest.json","61C600C8BD77AE11734EC1CAFD6356084EAAFCB6CF9FA05B900CAEB7377B2985","True","True","","COMPLETE_CANDIDATE"
"bayesian-updating","bayesian-updating","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bayesian-updating","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bayesian-updating\SKILL.md","869F8E2A9886A34F0E1A05933E69FFAC78312D71F0DA20665781E411BB6A8B43","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bayesian-updating\manifest.json","5B3251024AFED63A6F35345FAAF5DA63BA0F427754EA69D6413619E9078341DE","True","True","","COMPLETE_CANDIDATE"
"bias-detection","bias-detection","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bias-detection","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bias-detection\SKILL.md","8FBB11D6830020F1CE537C399A6F2EE2EC9F27443439A05AFA92CC920432E5D4","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bias-detection\manifest.json","453CE4F6ADBCCED4C94346AB9121F2E5423D7877F84484B06CC1BC8188802489","True","True","","COMPLETE_CANDIDATE"
"bias-mitigation","bias-mitigation","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bias-mitigation","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bias-mitigation\SKILL.md","6528534368E92B4E4CC3B3CA77F676CF7B3265FE92DCDA58A82BC1DC2BFDFD8B","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\bias-mitigation\manifest.json","AF36653C84F09013E9EBF3BA08FB572A864E034FAFC0C8B3B002941BB2DF0E00","True","True","","COMPLETE_CANDIDATE"
"big-picture-synthesizer","big-picture-synthesizer","SKILL_FRONT_MATTER","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\big-picture-synthesizer","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\big-picture-synthesizer\SKILL.md","7CE06D47A5A0F68B48E325D36A491FBEB06ED7801B778E3C4CAA086223319783","True","C:\Users\Shadow\Documents\CLEMENT_STUDIO\09_Drive\Mega\skill\bibliotheque-900-skills-chatgpt\skills\big-picture-synthesizer\manifest.json","EAF2A5720EE05BAF1BB19ABC70486C2D9FDEE0505D1A7DF63BFD92DAACB46EF3","True","True","","COMPLETE_CANDIDATE"
